Tipo	Departamento	Titulo	Objetivo	Dominant_Topic	Dominant_Words
Penales	LIMA	FRACCIONAMIENTO DE BIENES Y SERVICIOS POR IMPORTES MENORES A 8 UIT	Determinar si los hechos relacionados con un presunto fraccionamiento en el proceso de contrataciones directas de bienes y de servicios iguales o menores a ocho (8) Unidades Impositivas Tributarias, durante el periodo 2017, por el monto de S/ 344 733,86 habría afectado el principio de integridad.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Perfeccionamiento del Contrato del ítem n° 1, derivado del procedimiento de selección Adjudicación Simplificada N° 013-2019- CS/ MDSM	Determinar si el perfeccionamiento del Contrato del Item n° 1, derivado de la Adjudicación Simplificada n° 013-2019- CS/ MDSM se realizó en concordancia con la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Pagos indebidos de gratificación a los funcionarios públicos de la MDEA en el año 2015	Determinar si los pagos por concepto de aguinaldo a los ex funcionarios de la Municipalidad Distrital de El Agustino que laboraron bajo el régimen laboral del Decreto Legislativo 276 durante el año 2015 se realizaron de acuerdo a las Leyes, normas y demás disposiciones vigentes.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	FRACCIONAMIENTO EN LA ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA DIVERSAS UNIDADES VEHICULARES DE LA ENTIDAD, MEDIANTE CONTRATACIONES POR MONTOS MENORES A 8 UIT A UN MISMO PROVEEDOR	Determinar si la adquisición de repuestos y accesorios para diversas unidades vehiculares de la entidad, se ejecutaron en concordancia con lo establecido en el marco de la Ley de Contrataciones del Estado y su Reglamento y las que resulten aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	CONTRATO DE CONCESIÓN DE TERRENOS PÚBLICOS CELEBRADO ENTRE LA MUNICIPALIDAD DISTRITAL DE MIRAFLORES Y EL CLUB TENNIS LAS TERRAZAS MIRAFLORES	DETERMINAR SI LAS ADENDAS N.OS 1 Y 2 AL CONTRATO DE CONCESIÓN DE TERRENOS PÚBLICOS CELEBRADO ENTRE LA MUNICIPALIDAD DISTRITAL DE MIRAFLORES Y EL CLUB TENNIS LAS TERRAZAS MIRAFLORES, SE SUSCRIBIERON CONFORME CON LA NORMATIVA VIGENTE Y EJECUTARON DE ACUERDO CON LOS TÉRMINOS ESTABLECIDOS EN SU CONTENIDO.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Proceso de ejecución de la obra: Ampliación del servicio de Educación Inicial de la IE N°1289 en la localidad de Huaycán - Arenero Huaycán, distrito de Ate - código SNIP N° 319270	Determinar si la elaboración del expediente técnico, ejecución y supervisión de la obra "Ampliación del servicio de Educación Inicial de la I.E. N° 1289 de Huaycán - Arenero Huaycán, distrito de Ate con código SNIP N.° 319270, se llevó a cabo de acuerdo a la normativa legal aplicable y a las estipulaciones contractuales.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Penales	LIMA	Prestación accesoria de la Licitación Pública N° 008-2016- CS/ MSI para la adquisición de camionetas pickup doble cabina 4x2	Determinar si la contratación de la prestación accesoria de la licitación Pública n. °008-2016- CS/ MSI, para la adquisición de camionetas pickup doble cabina 4x2, se realizó cumpliendo la normativa de contratación respectiva, cautelando los intereses de la Municipalidad de San Isidro.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	ENTREGA DE LA INFRAESTRUCTURA DE LA RED DE ESTABLECIMIENTOS SURCO SALUD Y DE LA GESTIÓN DEL SERVICIO DE ATENCIÓN PRIMARIA DE SALUD A UNA EMPRESA PRIVADA	Determinar si la entrega de la infraestructura de la Red de establecimientos- Surco Salud y de la gestión del servicio de atención primaria de salud a una empresa privada, se efectuó bajo el marco normativo que regula las funciones y competencias de los gobiernos locales y demás normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Obra: Remodelación de baño o servicios sanitarios, losa deportiva y cerco perimétrico en la cancha de voley ubicada en el parque Mariscal Ramón Castilla en la localidad de Lince, distrito de Lince, provincia de Lima, departamento de Lima	remodelación de baño o servicios sanitarios, losa deportiva y cerco perimétrico en la cancha de vóley ubicada en el parque Mariscal Ramón Castilla en la localidad de Lince; se realizó de acuerdo a la normativa de contrataciones vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	SERVICIO DE REALIZACIÓN DE CAMPAÑA BTL PARA CONCIENTIZACIÓN DE TENENCIA RESPONSABLE DE MASCOTAS EN EL DISTRITO DE SAN BORJA Y SERVICIO DE REALIZACIÓN, FILMACIÓN Y POST PRODUCCIÓN DE VIDEO INSTITUCIONAL - CAMPAÑA DE TENENCIA RESPONSABLE DE MASCOTAS EN EL DISTRITO DE SAN BORJA.	Servicio de realización de Campaña BTL para concientización de tenencia responsable de mascotas en el distrito de San Borja y Servicio de realización, filmación y post producción de video institucional - campaña de tenencia responsable de mascotas en el distrito de San Borja, se realizaron de acuerdo a los términos de referencia y/u orden de servicio, y a lo establecido en la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	PROCEDIMIENTO DE CONTRATACIÓN PARA EL SERVICIO DE CAPACITACIÓN E INSTRUCCIÓN CONSTANTE AL PERSONAL DE SERENAZGO	Establecer si el proceso de contratación de la Adjudicación Simplificada n.° 007-2016- OEC- MLV II Convocatoria "Servicio de Capacitación e Instrucción constante al personal de Serenazgo", se realizó de acuerdo a la normativa de contrataciones y las estipulaciones contractuales establecidas en la prestación del servicio y sí cumplió con su finalidad pública, en concordancia con los objetivos institucionales.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	CONTRATACIÓN Y PAGO DE SERVICIOS BAJO LA MODALIDAD DE LOCACIÓN DE SERVICIOS PARA LA GERENCIA DE DESARROLLO URBANO DE LA MUNICIPALIDAD	DETERMINAR SI LA ENTIDAD CONTRATÓ Y PAGÓ SERVICIOS BAJO LA MODALIDAD DE LOCACIÓN DE SERVICIOS, PARA LA GERENCIA DE DESARROLLO URBANO, DE ACUERDO A LO PREVISTO EN LA NORMATIVA VIGENTE.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	SERVICIOS DE CONSUL TORÍA PARA LA ELABORACIÓN DE ESTUDIOS DE PREINVERSIÓN Y EXPEDIENTES TÉCNICOS DE PROYECTOS DE INVERSIÓN PÚBLICA	Determinar si los servicios de consultoría para la elaboración de estudios de preinversión y expedientes técnicos de proyectos de inversión pública, se efectuaron de acuerdo con los términos de referencia, estipulaciones contractuales y normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	A LA LICITACIÓN PÚBLICA N° 003-2019- CS/ MDSJL - ADQUISICIÓN DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA PCA DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO	Determinar si la Licitación Pública n.° 003-2019- cs/ MDSJL - Adquisición de insumos alimenticios para el Programa de Complementación Alimentaria PCA de la Municipalidad Distrital de San juan de Lurigancho, se realizó y ejecutó contractualmente de acuerdo a la normativa y disposiciones aplicables sobre la materia.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	RENDICIONES DE FONDO FIJO PARA CAJA CHICA REEMBOLSADAS A LA SUBGERENCIA DE MAESTRANZA Y SERVICIOS GENERALES Y A LA GERENCIA DE SERVICIOS A LA CIUDAD	DETERMINAR SI LAS RENDICIONES DE FONDO FIJO PARA CAJA CHICA DE LA SUBGERENCIA DE MAESTRANZA Y SERVICIOS GENERALES Y DE LA GERENCIA DE SERVICIOS A LA CIUDAD, SE REALIZARON DE ACUERDO CON LA NORMATIVA DEL SISTEMA NACIONAL DE TESORERÍA Y DIRECTIVA INTERNA.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	Procedimiento de selección Adjudicación Simplificada n° 14-2016- MSB, derivada del Concurso Público n° 01-2016- MSB, Servicio de recolección de maleza en el distrito de San Borja	Determinar si el procedimiento de selección Adjudicación Simplificada n° 14-2016- MSB, derivada del Concurso Público n° 01-2016- MSB, Servicio de recolección de maleza en el distrito de San Borja se efectuó de acuerdo a la normativa de contrataciones y otras normas sobre la materia.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	SERVICIO DE RECOLECCIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS - CONTRATACIÓN DIRECTA N° 002-2017- OEC- MLV	Determinar si la Contratación Directa, para el servicio de recolección, transporte y disposición final de residuos sólidos en el distrito de La Victoria, se llevó a cabo de conformidad con la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	CONVENIO DE COOPERACIÓN PARA LA CREACIÓN DEL SERVICIO DE SALUD MÉDICO VETERINARIO	Determinar si el Convenio de Cooperación suscrito con una empresa privada, por el cual, la Municipalidad Distrital del Rímac cedió en uso un terreno de su propiedad, cumple con el marco normativo que regula las funciones y competencias de los gobiernos locales, normativa aplicable y si el terreno cedido en uso, ha sido destinado exclusivamente para la realización de un servicio de interés o necesidad social.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Procedimiento de Selección de la Adjudicación Simplificada N° 064-2019- CS/ MSI para la contratación del servicio de remodelación y acondicionamiento del primer piso de la Plataforma de Atención al Ciudadano de la Municipalidad de San Isidro, sede Tamayo - Lima	Determinar si la Adjudicación Simplificada n. ° 064-2019- CS/ MSI, para la "Contratación del Servicio de Remodelación y Acondicionamiento del primer piso de la plataforma de atención al ciudadano de la Municipalidad de San Isidro, sede Tamayo - Lima", se realizó cumpliendo la normativa de contratación respectiva, cautelando los intereses de la Municipalidad de San Isidro.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO, CONSERVACIÓN, TRATAMIENTO Y LIMPIEZA DE ÁREAS VERDES PÚBLICAS EN EL DISTRITO DE MIRAFLORES	Determinar si los actos preparatorios, procedimiento de selección y pagos para la contratación servicio de mantenimiento, conservación, tratamiento y limpieza de áreas verdes públicas en el distrito de Miraflores, se realizaron en el marco de la normativa legal aplicable y disposiciones internas de la entidad.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	PRESUNTA IRREGULARIDAD A LA ADQUISICIÓN DE BICICLETAS Y ACCESORIOS DE SEGURIDAD PARA CICLISTAS PARA PATRULLAJE DE SERENAZGO	Establecer si el procedimiento de adquisición de bicicletas y accesorios de seguridad para ciclistas, realizado por la Municipalidad Distrital de Breña en el 2019, para la cobertura del patrullaje de serenazgo en el distrito; fue realizado de acuerdo a los precios del mercado y a lo establecido en la normativa aplicable; y si los bienes adquiridos contribuyen a los fines y objetivos previstos.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Otorgamiento, ejecución y rendición de encargos	Determinar si el otorgamiento, ejecución y rendición de los fondos entregados al personal de la Municipalidad Distrital de Santa María, en la modalidad de encargos, se realizaron conforme a la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	DISTRIBUCIÓN Y REGISTRO DE BENEFICIARIOS DE LA CANASTA BÁSICA FAMILIAR EN EL MARCO DE LA EMERGENCIA NACIONAL POR EL COVID - 19	Determinar si la distribución y registro en el Aplicativo Informático de Rendición de Cuentas de la Contraloría General de la República de la entrega de bienes de primera necesidad de la Canasta Básica Familiar en el marco de La Emergencia Nacional por el brote del COVID-19, se realizó de conformidad con el Decreto de Urgencia n.° 033-2020, y otras normas conexas, guías y recomendaciones, emitidos por el sector público.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	PROCEDIMIENTO ESPECIAL DE CONTRATACION N° 3-2019- M.D. SAN MIGUEL DE ACOS - CONSUL TORIA DE OBRA PARA LA SUPERVISION DEL PROYECTO: REHABILITACIÓN DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO	DETERMINAR SI EL PROCEDIMIENTO ESPECIAL DE CONTRATACIÓN N° 3-2019- M.D. SAN MIGUEL DE ACOS "CONSUL TORÍA DE OBRA PARA LA SUPERVISIÓN DEL PROYECTO: REHABILITACIÓN DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE LIMONCILLO DEL DISTRITO DE SAN MIGUEL DE ACOS- HUARAL - LIMA", SE REALIZÓ DE CONFORMIDAD CON LA NORMATIVA APLICABLE.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	MEJORAMIENTO DE LOS SERVICIOS DE PREVENCIÓN Y ATENCIÓN DE EMERGENCIAS Y DESASTRES EN LOS 09 SECTORES DEL DISTRITO DE SANTIAGO DE SURCO - LIMA -LIMA	DETERMINAR SI LA CONTRATACIÓN DE LA OBRA "MEJORAMIENTO DE LOS SERVICIOS DE PREVENCIÓN Y ATENCIÓN DE EMERGENCIA Y DESASTRES EN LOS NUEVE (09) SECTORES DEL DISTRITO DE SANTIAGO DE SURCO" (ADP N° 012-2015- CE- MSS), SE REALIZÓ EN CUMPLIMIENTO DE LA NORMATIVA APLICABLE Y ESTIPULACIONES CONTRACTUALES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	ADJUDICACIÓN SIMPLIFICADA- SM-7-2018- CS/ MDV-1 - PRIMERA CONVOCATORIA - CREACIÓN DE PISTAS Y SARDINEL SUMERGIDO EN EL CENTRO POBLADO LA PERLITA, DISTRITO DE VÉGUETA, PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA	Determinar si el procedimiento de contratación Adjudicación Simplificada- SM-7-2018- CS/ MDV-1 Primera Convocatoria para la "Contratación de la Ejecución de la Obra: Creación de pistas y sardinel sumergido en el Centro Poblado La Perlita, Distrito de Végueta, provincia de Huaura, departamento de Lima", se efectuó conforme a la normativa aplicable, disposiciones internas y estipulaciones contractuales.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	EJECUCIÓN DE LA OBRA: RENOVACIÓN DE CAPTACIÓN SUPERFICIAL DE AGUA; EN EL (LA) BOCATOMA TOPAYA, EN LA LOCALIDAD DE TOPAYA, DISTRITO DE SAYÁN, PROVINCIA DE HUAURA, DEPARTAMENTO DE LIMA, CON CÓDIGO ÚNICO DE INVERSIÓN N° 2423898	¿Renovación de captación superficial de agua; en el (la) bocatoma Topaya, en la localidad de Topaya, distrito de Sayán, provincia de Huaura, departamento de Lima, con Código Único de Inversión n.° 2423898, se realizó de conformidad con la normativa aplicable vigente, disposiciones internas y estipulaciones contractuales establecidas.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Penales	LIMA	Auditoria de cumplimiento a la Municipalidad Distrital de Punta Negra, provincia y región Lima, ADQUISICIÓN DE MÁQUINARIA PESADA - COMPACTADORA DE 15 M3	Determinar si el Proceso de Contratación de la Licitación Pública n.° 001-2016- MDPN- CS - Primera Convocatoria "Adquisición de maquinaria pesada - compactadora de 15 m3", fue desarrollado conforme lo dispuesto en la normativa aplicable, estipulaciones contractuales establecidas y disposiciones internas"	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	"OTORGAMIENTO Y RENDICIÓN DE LOS FONDOS ENTREGADOS BAJO LA MODALIDAD DE ENCARGO"	Determinar si el otorgamiento, ejecución y rendición de los fondos entregados bajo la modalidad de encargos a personal de la Municipalidad Distrital de Lurín, se efectuaron conforme a la normativa aplicable y disposiciones internas.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	INFORME DE AUDITORÍA DE CUMPLIMIENTO A LA MUNICIPALIDAD DISTRITAL DE CHILCA: "DONACIONES, CONTRATACIONES Y EXPEDIENTE TÉCNICO DE OBRA"	Determinar si las donaciones recibidas por la	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	Convenio para la repotenciación del parque Primavera	Determinar si la suscripción del Convenio de Cooperación Interinstitucional entre la Municipalidad Distrital de Comas y la Empresa Moore Grass Company EIRL., se efectuó de acuerdo a la normativa legal vigente.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
